Year,Category,Shared,Winner,Individual/ Organization,Gender,Place of Birth,Country_of_Birth,Continent,Year of Birth,Age,Country represented for Nobel Prize,Short Description,Description,Universities,Image,DBpedia Link,Profile
2003,Physics,,Alexei Alexeyevich Abrikosov,Individual,Male,Moscow,Russia,Asia,1928,75,"Russia, United States of America",Russian Physicist,"Alexei Alexeyevich Abrikosov ( Russian: ???????? ??????????? ??????????; born June 25, 1928) is a Soviet and Russian theoretical physicist whose main contributions are in the field of condensed matter physics. He was awarded the Nobel Prize in Physics in 2003.","Russian Academy of Sciences, Moscow State University",http://upload.wikimedia.org/wikipedia/commons/0/0e/AA_Abrikosov_ANL1.jpg,http://dbpedia.org/page/Alexei_Alexeyevich_Abrikosov,http://en.wikipedia.org/wiki/Alexei_Alexeyevich_Abrikosov
2003,Physics,,Vitaly Ginzburg,Individual,Male,Moscow,Russia,Asia,1916,87,Russia,,"Vitaly Lazarevich Ginzburg, ForMemRS ( Russian: ???????? ?????????? ?????????; October 4, 1916 – November 8, 2009) was a Soviet and Russian theoretical physicist, astrophysicist, Nobel laureate, a member of the Soviet and Russian Academies of Sciences and one of the fathers of Soviet hydrogen bomb. He was the successor to Igor Tamm as head of the Department of Theoretical Physics of the Lebedev Physical Institute of the Russian Academy of Sciences ( FIAN ), and an outspoken atheist. He was also known as supporter of the State of Israel and as person valuing his secular Jewish identity. ",Moscow State University,http://upload.wikimedia.org/wikipedia/commons/3/30/%D0%92%D0%B8%D1%82%D0%B0%D0%BB%D0%B8%D0%B9_%D0%9B%D0%B0%D0%B7%D0%B0%D1%80%D0%B5%D0%B2%D0%B8%D1%87_%D0%93%D0%B8%D0%BD%D0%B7%D0%B1%D1%83%D1%80%D0%B3.jpg,http://dbpedia.org/page/Vitaly_Ginzburg,http://en.wikipedia.org/wiki/Vitaly_Ginzburg
2003,Literature,,J. M. Coetzee,Individual,Male,Cape Town,South Africa,Africa,1940,63,South Africa,"South African-born Novelist, Translator And Academic","John Maxwell ""J. M."" Coetzee ( /k?t?si?/, kuut-SEE; born 9 February 1940) is a South African novelist, essayist, linguist, translator and recipient of the 2003 Nobel Prize in Literature. He relocated to Australia in 2002 and lives in Adelaide. He became an Australian citizen in 2006. ","University of Texas, University of Cape Town",http://upload.wikimedia.org/wikipedia/commons/6/6e/J.M._Coetzee.JPG,http://dbpedia.org/page/J._M._Coetzee,http://en.wikipedia.org/wiki/J._M._Coetzee
2003,Economics,,Clive Granger,Individual,Male,Swansea,United Kingdom,Europe,1934,69,United Kingdom,British Economist,"Sir Clive William John Granger ( /??re?nd??r/; 4 September 1934 – 27 May 2009) was a British economist, who taught in Britain at the University of Nottingham and in the United States at the University of California, San Diego. In 2003, Granger was awarded the Nobel Memorial Prize in Economic Sciences, in recognition that he and his co-winner, Robert F. Engle, had made contributions to the analysis of time series data that had changed fundamentally the way in which economists analyse financial and macroeconomic data. ",University of Nottingham,http://upload.wikimedia.org/wikipedia/commons/8/8a/Clive_Granger_by_Olaf_Storbeck.jpg,http://dbpedia.org/page/Clive_Granger,http://en.wikipedia.org/wiki/Clive_Granger
2003,Medicine / Physiology,,Peter Mansfield,Individual,Male,Lambeth,United Kingdom,Europe,1933,70,United Kingdom,English Physicist,"Sir Peter Mansfield, BSc (London), PhD, FRS, (born 9 October 1933), is an English physicist who was awarded the 2003 Nobel Prize in Physiology or Medicine, shared with Paul Lauterbur, for discoveries concerning magnetic resonance imaging (MRI). Sir Peter is a professor at the University of Nottingham.","University of London, Queen Mary University",http://upload.wikimedia.org/wikipedia/commons/6/63/Peter_Mansfield_Leipzig.jpg,http://dbpedia.org/page/Peter_Mansfield,http://en.wikipedia.org/wiki/Peter_Mansfield
2003,Physics,,Anthony James Leggett,Individual,Male,Camberwell,United Kingdom,Europe,1938,65,"United Kingdom, United States of America",,"Sir Anthony James Leggett, KBE, FRS (born 26 March 1938), also Tony Leggett, has been a Professor of Physics at the University of Illinois at Urbana-Champaign since 1983. ",University of Oxford,http://upload.wikimedia.org/wikipedia/commons/0/09/Nobel_Laureate_Sir_Anthony_James_Leggett_in_2007.jpg,http://dbpedia.org/page/Anthony_James_Leggett,http://en.wikipedia.org/wiki/Anthony_James_Leggett
2003,Chemistry,,Roderick MacKinnon,Individual,Male,Burlington,United States of America,North America,1956,47,United States of America,American Neuroscientist,Roderick MacKinnon (born 19 February 1956) is a professor of Molecular Neurobiology and Biophysics at Rockefeller University who won the Nobel Prize in Chemistry together with Peter Agre in 2003 for his work on the structure and operation of ion channels.,Brandeis University,http://upload.wikimedia.org/wikipedia/commons/d/df/Roderick_MacKinnon%2C_M.D..jpg,http://dbpedia.org/page/Roderick_MacKinnon,http://en.wikipedia.org/wiki/Roderick_MacKinnon
2003,Chemistry,,Peter Agre,Individual,Male,Northfield,United States of America,North America,1949,54,United States of America,Distinguished Eagle Scout,"Peter Agre /????ri?/ (born January 30, 1949) is an American physician, professor, and molecular biologist who was awarded the 2003 Nobel Prize in Chemistry (which he shared with Roderick MacKinnon ) for his discovery of aquaporins. Aquaporins are water-channel proteins that move water molecules through the cell membrane. In 2009, Agre was elected president of the American Association for the Advancement of Science (AAAS). He is currently a professor at Johns Hopkins University.","Johns Hopkins University, Augsburg College, Case Western Reserve University",http://upload.wikimedia.org/wikipedia/commons/8/8d/Peter_Agre.jpg,http://dbpedia.org/page/Peter_Agre,http://en.wikipedia.org/wiki/Peter_Agre
2003,Economics,,Robert F. Engle,Individual,Male,Syracuse,United States of America,North America,1942,61,United States of America,American Statistician,"Robert Fry Engle III (born November 10, 1942) is an American economist and the winner of the 2003 Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel, sharing the award with Clive Granger, ""for methods of analyzing economic time series with time-varying volatility ( ARCH )"".","Williams College, Cornell University",http://upload.wikimedia.org/wikipedia/commons//e/e4/Robert_F._Engle.jpg,http://dbpedia.org/page/Robert_F._Engle,http://en.wikipedia.org/wiki/Robert_F._Engle
2003,Medicine / Physiology,,Paul Lauterbur,Individual,Male,Sidney,United States of America,North America,1929,74,United States of America,American Scientist,"Paul Christian Lauterbur (May 6, 1929 – March 27, 2007) was an American chemist who shared the Nobel Prize in Physiology or Medicine in 2003 with Peter Mansfield for his work which made the development of magnetic resonance imaging (MRI) possible. ","Case Western Reserve University, University of Pittsburgh",http://upload.wikimedia.org/wikipedia/commons//a/a6/PaulLauterbur.jpg,http://dbpedia.org/page/Paul_Lauterbur,http://en.wikipedia.org/wiki/Paul_Lauterbur
2004,Literature,,Elfriede Jelinek,Individual,Female,Mürzzuschlag,Austria,Europe,1946,58,Austria,"Austrian Playwright, Novelist","Elfriede Jelinek ( German: [?l?f?i?d? ?j?lin?k]; born 20 October 1946) is an Austrian playwright and novelist. She was awarded the Nobel Prize in Literature in 2004 for her ""musical flow of voices and counter-voices in novels and plays that, with extraordinary linguistic zeal, reveal the absurdity of society's clichés and their subjugating power.""",,http://upload.wikimedia.org/wikipedia/commons/e/e5/Elfriede_jelinek_2004_small.jpg,http://dbpedia.org/page/Elfriede_Jelinek,http://en.wikipedia.org/wiki/Elfriede_Jelinek
2004,Chemistry,,Avram Hershko,Individual,Male,Karcag,Hungary,Europe,1937,67,"Hungary, Israel",Israeli Scientist,Avram Hershko ( Hebrew: ????? ????? ?; born 31 December 1937) is a Hungarian born Israeli biochemist and Nobel laureate in Chemistry.,,http://upload.wikimedia.org/wikipedia/commons/d/df/Flickr_-_Government_Press_Office_%28GPO%29_-_Nobel_Laureate_Avram_Hershko.jpg,http://dbpedia.org/page/Avram_Hershko,http://en.wikipedia.org/wiki/Avram_Hershko
2004,Peace,,Wangari Maathai,Individual,Female,Ihithe village,Kenya,Africa,1940,64,Kenya,Kenyan Environmental And Political Activist,"Wangari Muta Maathai (1 April 1940 – 25 September 2011) was a Kenyan environmental and political activist. She was educated in the United States at Mount St. Scholastica ( Benedictine College ) and the University of Pittsburgh, as well as the University of Nairobi in Kenya. In the 1970s, Maathai founded the Green Belt Movement, an environmental non-governmental organization focused on the planting of trees, environmental conservation, and women's rights. In 1986, she was awarded the Right Livelihood Award, and in 2004, she became the first African woman to receive the Nobel Peace Prize for ""her contribution to sustainable development, democracy and peace"". Maathai was an elected member of Parliament and served as assistant minister for Environment and Natural Resources in the government of President Mwai Kibaki between January 2003 and November 2005. Furthermore she was an Honorary Councillor of the World Future Council. In 2011, Maathai died of complications from ovarian cancer.",Benedictine College,http://upload.wikimedia.org/wikipedia/commons/d/d8/Wangari_Maathai.jpg,http://dbpedia.org/page/Wangari_Maathai,http://en.wikipedia.org/wiki/Wangari_Maathai
2004,Economics,,Finn E. Kydland,Individual,Male,Ålgård,Norway,Europe,1943,61,Norway,Norwegian Economist,"Finn Erling Kydland (born 1 December 1943) is a Norwegian economist. He is the Henley Professor of Economics at the University of California, Santa Barbara. He also holds the Richard P. Simmons Distinguished Professorship at the Tepper School of Business of Carnegie Mellon University, where he earned his Ph.D., and a part-time position at the Norwegian School of Economics (NHH). Kydland was a co-recipient of the 2004 Nobel Memorial Prize in Economics (shared with Edward C. Prescott ), ""for their contributions to dynamic macroeconomics: the time consistency of economic policy and the driving forces behind business cycles"".","Carnegie Mellon University, Norwegian School of Economics",http://upload.wikimedia.org/wikipedia/commons//e/e8/Kydland.jpg,http://dbpedia.org/page/Finn_E._Kydland,http://en.wikipedia.org/wiki/Finn_E._Kydland
2004,Chemistry,,Aaron Ciechanover,Individual,Male,Haifa,Palestine,Asia,1947,57,Israel,Israeli Physician,"Aaron Ciechanover pronunction (help·info) ah-hah-ROHN chee-HAH-noh-vehr (???? ?'?????; born October 1, 1947) is an Israeli biologist, who won the Nobel prize in Chemistry for characterizing the method that cells use to degrade and recycle proteins using ubiquitin.",,http://upload.wikimedia.org/wikipedia/commons/4/44/Flickr_-_Government_Press_Office_%28GPO%29_-_Nobel_Laureate_Aaron_Ciechanover.jpg,http://dbpedia.org/page/Aaron_Ciechanover,http://en.wikipedia.org/wiki/Aaron_Ciechanover
2004,Chemistry,,Irwin Rose,Individual,Male,Brooklyn,United States of America,North America,1926,78,United States of America,American Biologist,"Irwin A. Rose (born July 16, 1926) is an American biologist. Along with Aaron Ciechanover and Avram Hershko, he was awarded the 2004 Nobel Prize in Chemistry for the discovery of ubiquitin -mediated protein degradation.",University of Chicago,http://upload.wikimedia.org/wikipedia/commons/2/20/Nobel2004chemistrylaurets-Rose.jpg,http://dbpedia.org/page/Irwin_Rose,http://en.wikipedia.org/wiki/Irwin_Rose
2004,Economics,,Edward C. Prescott,Individual,Male,Glens Falls,United States of America,North America,1940,64,United States of America,American Economist,"Edward Christian Prescott (born December 26, 1940) is an American economist. He received the Nobel Memorial Prize in Economics in 2004, sharing the award with Finn E. Kydland, ""for their contributions to dynamic macroeconomics: the time consistency of economic policy and the driving forces behind business cycles"". This research was primarily conducted while both Kydland and Prescott were affiliated with the Graduate School of Industrial Administration (now Tepper School of Business ) at Carnegie Mellon University. According to the IDEAS/RePEc rankings, he is the 19th most widely cited economist in the world today. In August 2014, Prescott was appointed as an Adjunct Distinguished Economic Professor at the Australian National University (ANU) in Canberra, Australia.","Carnegie Mellon University, Swarthmore College, Case Western Reserve University",http://upload.wikimedia.org/wikipedia/commons/4/4b/Edward_C._Prescott.jpg,http://dbpedia.org/page/Edward_C._Prescott,http://en.wikipedia.org/wiki/Edward_C._Prescott
2004,Medicine / Physiology,,Linda B. Buck,Individual,Female,Washington,United States of America,North America,1947,57,United States of America,American Biologist,"Linda Brown Buck (born January 29, 1947) is an American biologist best known for her work on the olfactory system. She was awarded the 2004 Nobel Prize in Physiology or Medicine, along with Richard Axel, for their work on olfactory receptors. ",University of Washington,http://upload.wikimedia.org/wikipedia/commons/1/1f/LindaBuck_cropped_1.jpg,http://dbpedia.org/page/Linda_B._Buck,http://en.wikipedia.org/wiki/Linda_B._Buck
